customer,frequency,recency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass
17272.0,114,42,2148.6299999999997,2,1,1,211
17274.0,25,35,107.82,2,3,4,234
17277.0,69,227,1065.3500000000001,4,2,2,422
17278.0,15,241,246.04000000000002,4,4,4,444
17279.0,9,57,187.82999999999998,3,4,4,344
17282.0,89,130,1685.46,3,2,1,321
17284.0,291,60,1647.4799999999998,3,1,1,311
17286.0,44,21,151.36999999999998,2,2,4,224
17287.0,122,26,1049.06,2,1,2,212
17288.0,140,9,1417.63,1,1,2,112
17289.0,104,31,931.02,2,1,2,212
17290.0,96,3,513.01,1,2,3,123
17291.0,1,308,550.8000000000002,4,4,3,443
17293.0,132,8,1854.06,1,1,1,111
17295.0,68,28,547.0000000000002,2,2,3,223
17297.0,49,17,128.17999999999998,1,2,4,124
17298.0,30,101,498.4199999999999,3,3,3,333
17299.0,55,11,656.6100000000001,1,2,3,123
17301.0,59,21,163.23999999999998,2,2,4,224
17302.0,79,14,1135.6300000000003,1,2,2,122
17303.0,53,361,250.04,4,2,4,424
17306.0,66,10,8631.31,1,2,1,121
17309.0,12,95,82.75,3,4,4,344
17311.0,55,78,1384.85,3,2,2,322
17312.0,14,138,644.3000000000001,3,4,3,343
17313.0,24,31,2328.84,2,3,1,231
17314.0,131,24,2527.92,2,1,1,211
17315.0,468,1,6241.150000000001,1,1,1,111
17317.0,9,46,2600.34,2,4,1,241
17320.0,73,100,1200.6200000000001,3,2,2,322
17321.0,99,8,657.1600000000001,1,1,3,113
17323.0,194,15,903.1199999999999,1,1,2,112
17324.0,49,17,986.48,1,2,2,122
17325.0,6,280,96.8,4,4,4,444
17329.0,33,14,523.1100000000001,1,3,3,133
17330.0,6,22,363.9,2,4,3,243
17331.0,1,123,175.2,3,4,4,344
17333.0,28,85,494.25,3,3,3,333
17334.0,11,302,307.02,4,4,3,443
17337.0,520,151,1979.61,4,1,1,411
17338.0,719,17,6484.750000000001,1,1,1,111
17339.0,9,94,243.36000000000004,3,4,4,344
17340.0,407,29,12353.29,2,1,1,211
17341.0,157,156,682.2900000000001,4,1,2,412
17343.0,17,355,193.64,4,4,4,444
17344.0,31,46,157.61999999999998,2,3,4,234
17345.0,83,15,519.6899999999999,1,2,3,123
17346.0,483,3,2622.88,1,1,1,111
17347.0,1,86,228.96,3,4,4,344
17348.0,213,14,1156.6,1,1,2,112
17349.0,8,179,98.25,4,4,4,444
17350.0,70,8,1281.32,1,2,2,122
17351.0,27,36,587.15,2,3,3,233
17353.0,8,129,1740.0,3,4,1,341
17354.0,16,50,1393.06,2,4,2,242
17356.0,19,311,178.22000000000003,4,3,4,434
17357.0,44,24,384.38999999999993,2,2,3,223
17358.0,58,303,360.81,4,2,3,423
17359.0,15,11,127.86,1,4,4,144
17360.0,125,17,568.2400000000001,1,1,3,113
17361.0,29,49,488.2,2,3,3,233
17362.0,35,239,312.22999999999996,4,3,3,433
17364.0,406,0,4462.68,1,1,1,111
17365.0,464,12,4762.32,1,1,1,111
17367.0,33,238,167.54999999999998,4,3,4,434
17368.0,107,23,1878.8699999999997,2,1,1,211
17370.0,33,72,446.18,3,3,3,333
17371.0,86,17,418.4,1,2,3,123
17372.0,251,40,1337.1800000000003,2,1,2,212
17373.0,57,40,646.9200000000001,2,2,3,223
17374.0,28,218,495.7699999999999,4,3,3,433
17375.0,69,199,400.09999999999997,4,2,3,423
17376.0,24,70,203.2,3,3,4,334
17377.0,404,23,4058.3200000000006,2,1,1,211
17379.0,78,11,389.72,1,2,3,123
17381.0,109,8,20275.609999999997,1,1,1,111
17382.0,2,65,65.4,3,4,4,344
17383.0,49,4,193.39,1,2,4,124
17384.0,15,19,336.4,2,4,3,243
17385.0,45,14,256.11,1,2,4,124
17386.0,28,7,2686.4200000000005,1,3,1,131
17387.0,76,19,746.8100000000002,2,2,2,222
17388.0,15,77,1259.5600000000002,3,4,2,342
17389.0,213,0,31833.68,1,1,1,111
17391.0,3,163,508.8,4,4,3,443
17392.0,55,306,411.2699999999999,4,2,3,423
17394.0,4,219,203.86999999999992,4,4,4,444
17396.0,26,39,7312.800000000001,2,3,1,231
17397.0,89,22,681.4100000000001,2,2,2,222
17398.0,38,114,653.3799999999999,3,3,3,333
17400.0,206,126,2097.8400000000006,3,1,1,311
17402.0,58,4,2598.8499999999995,1,2,1,121
17403.0,32,36,263.92,2,3,4,234
17404.0,195,4,31781.82,1,1,1,111
17405.0,82,1,1031.41,1,2,2,122
17406.0,111,333,2184.42,4,1,1,411
17408.0,2,163,32.65,4,4,4,444
17409.0,13,184,771.8499999999999,4,4,2,442
17410.0,64,16,1214.72,1,2,2,122
17411.0,41,12,778.94,1,3,2,132
17412.0,66,2,1258.0600000000002,1,2,2,122
17414.0,6,43,778.0,2,4,2,242
17415.0,14,79,507.84,3,4,3,343
17416.0,269,29,6893.42,2,1,1,211
17418.0,30,42,463.46000000000004,2,3,3,233
17419.0,206,11,4226.57,1,1,1,111
17420.0,30,50,598.83,2,3,3,233
17422.0,117,16,1979.37,1,1,1,111
17423.0,26,46,698.4100000000001,2,3,2,232
17425.0,43,19,759.17,2,2,2,222
17426.0,271,8,5037.260000000001,1,1,1,111
17427.0,2,71,100.8,3,4,4,344
17428.0,328,0,17256.850000000002,1,1,1,111
17429.0,39,128,524.9200000000001,3,3,3,333
17430.0,14,32,265.76000000000005,2,4,4,244
17431.0,43,313,403.29999999999995,4,2,3,423
17432.0,48,18,365.76,2,2,3,223
17433.0,54,88,303.16,3,2,4,324
17434.0,134,2,2373.82,1,1,1,111
17436.0,9,1,216.3,1,4,4,144
17438.0,17,253,388.45,4,4,3,443
17440.0,5,156,186.42000000000002,4,4,4,444
17442.0,135,36,2248.56,2,1,1,211
17443.0,1,219,534.24,4,4,3,443
17444.0,134,151,2389.1000000000004,4,1,1,411
17446.0,9,176,120.89999999999999,4,4,4,444
17447.0,36,40,541.5300000000001,2,3,3,233
17449.0,275,2,2516.21,1,1,1,111
17450.0,336,8,194390.78999999998,1,1,1,111
17451.0,100,1,1721.4,1,1,1,111
17453.0,19,17,486.72,1,3,3,133
17454.0,61,192,517.5300000000001,4,2,3,423
17455.0,8,203,131.70000000000002,4,4,4,444
17456.0,17,365,249.86,4,4,4,444
17457.0,19,126,1737.7,3,3,1,331
17458.0,54,15,316.5,1,2,3,123
17459.0,111,43,657.3000000000003,2,1,3,213
17460.0,29,94,622.43,3,3,3,333
17461.0,106,22,735.82,2,1,2,212
17462.0,27,60,675.69,3,3,2,332
17463.0,208,16,1875.8600000000001,1,1,1,111
17464.0,9,158,289.96000000000004,4,4,4,444
17466.0,41,10,763.2800000000001,1,3,2,132
17468.0,5,10,137.0,1,4,4,144
17469.0,88,16,1870.9700000000003,1,2,1,121
17470.0,78,44,1125.07,2,2,2,222
17472.0,174,191,697.54,4,1,2,412
17475.0,14,79,194.37,3,4,4,344
17480.0,29,77,511.82000000000005,3,3,3,333
17481.0,82,3,1255.59,1,2,2,122
17483.0,21,65,414.0400000000001,3,3,3,333
17486.0,24,261,396.87,4,3,3,433
17489.0,29,58,376.64000000000004,3,3,3,333
17490.0,76,0,2092.3199999999997,1,2,1,121
17491.0,109,1,3558.870000000001,1,1,1,111
17492.0,12,248,374.57,4,4,3,443
17495.0,27,7,497.56,1,3,3,133
17496.0,10,358,271.05000000000007,4,4,4,444
17498.0,17,75,272.22,3,4,4,344
17499.0,40,289,622.88,4,3,3,433
17500.0,5,17,1138.0,1,4,2,142
17501.0,18,220,288.6,4,3,4,434
17502.0,28,9,689.1,1,3,2,132
17503.0,38,2,558.96,1,3,3,133
17504.0,127,206,2997.03,4,1,1,411
17505.0,52,161,1145.84,4,2,2,422
17506.0,14,75,302.20000000000005,3,4,4,344
17507.0,88,261,605.5800000000002,4,2,3,423
17508.0,22,280,387.30999999999995,4,3,3,433
17509.0,364,57,6083.639999999999,3,1,1,311
17510.0,20,24,308.48,2,3,3,233
17511.0,963,2,91062.38,1,1,1,111
17512.0,105,28,2924.9900000000007,2,1,1,211
17513.0,6,72,513.1999999999999,3,4,3,343
17514.0,40,128,208.65,3,3,4,334
17515.0,87,31,639.0200000000003,2,2,3,223
17516.0,135,15,764.8799999999999,1,1,2,112
17517.0,11,308,153.94,4,4,4,444
17519.0,82,17,1844.0200000000002,1,2,1,121
17520.0,30,53,546.81,3,3,3,333
17521.0,45,29,723.21,2,2,2,222
17522.0,72,1,1066.1499999999999,1,2,2,122
17523.0,33,11,652.74,1,3,3,133
17524.0,6,361,145.0,4,4,4,444
17525.0,9,359,422.7,4,4,3,443
17526.0,19,4,1195.9,1,3,2,132
17527.0,47,53,939.37,3,2,2,322
17528.0,253,1,3628.5000000000005,1,1,1,111
17530.0,388,1,2362.5299999999997,1,1,1,111
17531.0,14,190,296.7,4,4,4,444
17534.0,9,53,223.36,3,4,4,344
17535.0,13,280,164.4,4,4,4,444
17536.0,3,177,76.5,4,4,4,444
17537.0,74,29,887.67,2,2,2,222
17538.0,9,25,98.41999999999999,2,4,4,244
17540.0,25,24,578.9000000000001,2,3,3,233
17542.0,25,269,170.74999999999997,4,3,4,434
17545.0,141,43,642.32,2,1,3,213
17548.0,5,233,103.3,4,4,4,444
17549.0,6,23,148.86,2,4,4,244
17550.0,42,197,267.16,4,2,4,424
17551.0,39,359,290.34,4,3,4,434
17552.0,49,60,930.41,3,2,2,322
17553.0,2,129,1487.6,3,4,2,342
17554.0,88,1,1952.4500000000003,1,2,1,121
17555.0,105,19,480.31,2,1,3,213
17556.0,6,205,157.9,4,4,4,444
17557.0,34,14,541.4599999999999,1,3,3,133
17560.0,27,94,854.9499999999999,3,3,2,332
17561.0,45,19,165.11999999999998,2,2,4,224
17562.0,63,14,1122.3799999999999,1,2,2,122
17564.0,49,24,454.00999999999993,2,2,3,223
17566.0,142,8,869.77,1,1,2,112
17567.0,165,7,4331.48,1,1,1,111
17569.0,29,332,344.14,4,3,3,433
17571.0,270,50,1424.4199999999998,2,1,2,212
17572.0,12,71,226.7500000000001,3,4,4,344
17573.0,25,29,380.6,2,3,3,233
17574.0,8,242,185.65000000000003,4,4,4,444
17576.0,402,8,3564.8300000000004,1,1,1,111
17578.0,5,218,143.45999999999998,4,4,4,444
17579.0,50,4,448.90000000000003,1,2,3,123
17580.0,44,252,212.76999999999998,4,2,4,424
17581.0,439,0,11025.240000000002,1,1,1,111
17582.0,29,236,175.26999999999998,4,3,4,434
17584.0,35,7,1242.3000000000002,1,3,2,132
17585.0,208,109,1116.68,3,1,2,312
17588.0,23,100,1240.2000000000003,3,3,2,332
17589.0,252,60,2402.92,3,1,1,311
17590.0,195,2,1466.77,1,1,2,112
17591.0,157,73,2203.67,3,1,1,311
17593.0,212,3,3923.8600000000006,1,1,1,111
17594.0,50,85,993.18,3,2,2,322
17595.0,82,12,386.69,1,2,3,123
17596.0,265,23,2806.6899999999996,2,1,1,211
17597.0,55,213,2044.3700000000003,4,2,1,421
17600.0,13,17,161.67000000000002,1,4,4,144
17601.0,9,239,116.00999999999999,4,4,4,444
17602.0,551,2,5054.42,1,1,1,111
17603.0,11,78,394.72,3,4,3,343
17604.0,63,217,309.36,4,2,3,423
17608.0,56,33,191.99,2,2,4,224
17609.0,231,40,1098.28,2,1,2,212
17611.0,567,7,3961.12,1,1,1,111
17612.0,135,53,2048.4500000000007,3,1,1,311
17613.0,306,22,4544.55,2,1,1,211
17614.0,98,57,386.32,3,2,3,323
17615.0,14,130,329.59999999999997,3,4,3,343
17616.0,3,173,571.1999999999999,4,4,3,443
17618.0,67,5,930.2800000000002,1,2,2,122
17619.0,74,312,214.36999999999995,4,2,4,424
17620.0,4,59,81.44,3,4,4,344
17621.0,26,21,1379.8999999999999,2,3,2,232
17623.0,33,32,527.0500000000001,2,3,3,233
17624.0,50,14,843.48,1,2,2,122
17625.0,306,18,2020.3999999999999,2,1,1,211
17628.0,5,81,75.75,3,4,4,344
17629.0,123,5,1814.12,1,1,1,111
17630.0,26,169,503.59999999999997,4,3,3,433
17631.0,39,1,528.33,1,3,3,133
17633.0,70,31,1324.8400000000006,2,2,2,222
17634.0,296,36,2358.59,2,1,1,211
17636.0,20,19,285.56,2,3,4,234
17637.0,35,31,547.06,2,3,3,233
17639.0,7,276,108.50000000000001,4,4,4,444
17640.0,5,86,621.66,3,4,3,343
17642.0,40,119,712.29,3,3,2,332
17643.0,8,373,101.55,4,4,4,444
17644.0,157,1,2895.6400000000003,1,1,1,111
17646.0,51,219,1008.3900000000002,4,2,2,422
17647.0,7,65,133.06,3,4,4,344
17648.0,91,60,1797.5000000000002,3,2,1,321
17649.0,52,138,868.49,3,2,2,322
17650.0,8,21,166.07999999999998,2,4,4,244
17651.0,232,11,3945.0000000000005,1,1,1,111
17652.0,259,25,4867.720000000001,2,1,1,211
17653.0,44,36,1207.56,2,2,2,222
17654.0,22,277,117.55000000000001,4,3,4,434
17655.0,91,10,2638.9399999999996,1,2,1,121
17656.0,82,73,1674.6900000000003,3,2,1,321
17658.0,19,25,595.42,2,3,3,233
17659.0,158,17,2999.46,1,1,1,111
17660.0,38,141,178.74999999999994,3,3,4,334
17663.0,86,25,1802.9100000000003,2,2,1,221
17664.0,43,18,604.6400000000001,2,2,3,223
17666.0,18,3,728.16,1,3,2,132
17667.0,117,66,2055.5100000000007,3,1,1,311
17668.0,15,1,347.75,1,4,3,143
17669.0,68,42,3406.72,2,2,1,221
17670.0,11,227,205.7,4,4,4,444
17671.0,53,15,1572.71,1,2,2,122
17672.0,110,50,3178.1699999999996,2,1,1,211
17673.0,218,1,1594.9700000000003,1,1,2,112
17674.0,27,74,551.0399999999998,3,3,3,333
17675.0,705,1,20374.28,1,1,1,111
17676.0,77,4,1371.18,1,2,2,122
17677.0,303,1,16345.38,1,1,1,111
17678.0,16,263,298.11,4,4,4,444
17679.0,30,52,1992.11,3,3,1,331
17680.0,11,23,184.4,2,4,4,244
17682.0,118,10,2474.33,1,1,1,111
17684.0,15,43,239.41,2,4,4,244
17685.0,127,16,3155.8299999999995,1,1,1,111
17686.0,286,7,5739.46,1,1,1,111
17690.0,252,30,4726.8,2,1,1,211
17691.0,19,358,290.4,4,3,4,434
17692.0,45,127,725.5799999999999,3,2,2,322
17693.0,16,137,200.47,3,4,4,344
17694.0,15,141,283.12000000000006,3,4,4,344
17695.0,35,131,765.34,3,3,2,332
17696.0,115,38,2285.71,2,1,1,211
17697.0,19,236,338.95,4,3,3,433
17698.0,8,260,154.95,4,4,4,444
17700.0,142,16,2534.6400000000003,1,1,1,111
17701.0,24,252,417.95,4,3,3,433
17702.0,74,30,1824.3700000000001,2,2,1,221
17703.0,55,35,798.74,2,2,2,222
17704.0,31,168,885.1900000000002,4,3,2,432
17705.0,103,3,1823.5200000000004,1,1,1,111
17706.0,382,4,10504.489999999998,1,1,1,111
17707.0,5,185,152.40000000000003,4,4,4,444
17708.0,34,187,263.33,4,3,4,434
17709.0,7,169,137.45,4,4,4,444
17711.0,23,10,385.1000000000001,1,3,3,133
17712.0,29,44,522.91,2,3,3,233
17714.0,10,320,153.0,4,4,4,444
17715.0,1,200,326.4,4,4,3,443
17716.0,245,22,5655.99,2,1,1,211
17718.0,6,232,139.35,4,4,4,444
17719.0,274,37,5396.040000000001,2,1,1,211
17720.0,50,26,1195.9400000000003,2,2,2,222
17722.0,115,96,2424.04,3,1,1,311
17723.0,10,127,3276.4,3,4,1,341
17724.0,40,71,1033.0,3,3,2,332
17725.0,192,16,3439.08,1,1,1,111
17727.0,66,15,1060.25,1,2,2,122
17728.0,165,3,2876.01,1,1,1,111
17730.0,218,3,5298.480000000001,1,1,1,111
17731.0,67,79,1240.1100000000001,3,2,2,322
17732.0,18,372,303.97,4,3,4,434
17733.0,35,38,692.19,2,3,2,232
17734.0,43,53,700.63,3,2,2,322
17735.0,690,2,13110.02,1,1,1,111
17736.0,25,9,377.44,1,3,3,133
17737.0,10,9,168.24,1,4,4,144
17738.0,97,19,1879.0500000000004,2,2,1,221
17739.0,47,11,2791.35,1,2,1,121
17742.0,15,113,355.11,3,4,3,343
17744.0,136,3,2322.4,1,1,1,111
17746.0,6,240,110.25000000000001,4,4,4,444
17747.0,1,112,71.4,3,4,4,344
17749.0,35,178,674.52,4,3,2,432
17750.0,182,5,1694.1600000000003,1,1,1,111
17752.0,1,359,80.64,4,4,4,444
17754.0,89,0,1664.65,1,2,1,121
17757.0,739,1,5589.4400000000005,1,1,1,111
17758.0,404,19,3408.2000000000003,2,1,1,211
17759.0,89,17,818.7100000000002,1,2,2,122
17760.0,25,21,287.59000000000003,2,3,4,234
17761.0,19,32,712.7800000000001,2,3,2,232
17763.0,1,263,15.0,4,4,4,444
17764.0,71,50,772.5500000000001,2,2,2,222
17765.0,56,158,367.63,4,2,3,423
17767.0,21,15,271.2,1,3,4,134
17768.0,98,8,2081.8999999999996,1,2,1,121
17769.0,304,12,3957.43,1,1,1,111
17770.0,38,198,1143.2699999999998,4,3,2,432
17771.0,53,56,245.32999999999996,3,2,4,324
17772.0,50,10,173.44999999999996,1,2,4,124
17774.0,153,96,1213.73,3,1,2,312
17775.0,3,254,56.4,4,4,4,444
17777.0,190,24,647.56,2,1,3,213
17779.0,81,21,650.3199999999999,2,2,3,223
17781.0,12,159,188.01999999999995,4,4,4,444
17783.0,67,72,283.47,3,2,4,324
17785.0,13,53,131.94,3,4,4,344
17786.0,68,85,266.85,3,2,4,324
17787.0,128,152,1817.5400000000002,4,1,1,411
17788.0,4,73,1112.95,3,4,2,342
17789.0,14,281,225.90000000000003,4,4,4,444
17790.0,189,26,1964.3000000000002,2,1,1,211
17791.0,10,29,106.1,2,4,4,244
17793.0,52,25,300.34,2,2,4,224
17795.0,45,179,342.83,4,2,3,423
17796.0,81,40,690.0,2,2,2,222
17797.0,111,22,780.4300000000001,2,1,2,212
17799.0,404,22,3039.17,2,1,1,211
17800.0,102,37,1186.21,2,1,2,212
17802.0,140,82,1285.04,3,1,2,312
17805.0,10,73,512.3100000000001,3,4,3,343
17806.0,43,11,546.0400000000001,1,2,3,123
17809.0,61,16,5411.91,1,2,1,121
17811.0,827,4,7755.120000000001,1,1,1,111
17812.0,133,12,699.81,1,1,2,112
17813.0,348,14,1698.0700000000002,1,1,1,111
17816.0,17,36,36.56,2,4,4,244
17817.0,33,4,387.68,1,3,3,133
17819.0,48,71,3704.87,3,2,1,321
17824.0,13,51,298.40000000000003,3,4,4,344
17827.0,215,5,1987.33,1,1,1,111
17828.0,64,22,1165.0900000000001,2,2,2,222
17829.0,30,298,889.2400000000001,4,3,2,432
17830.0,23,1,398.69999999999993,1,3,3,133
17831.0,2,33,35.40000000000001,2,4,4,244
17832.0,61,49,155.37,2,2,4,224
17835.0,59,2,342.23999999999995,1,2,3,123
17836.0,23,47,109.82999999999998,2,3,4,234
17837.0,161,42,1535.3300000000002,2,1,2,212
17838.0,117,26,2720.8,2,1,1,211
17839.0,52,42,318.1499999999999,2,2,3,223
17841.0,7667,1,40495.990000000005,1,1,1,111
17843.0,35,303,197.73,4,3,4,434
17844.0,5,106,51.56,3,4,4,344
17848.0,51,81,901.2000000000002,3,2,2,322
17849.0,26,218,605.8000000000001,4,3,3,433
17850.0,297,372,5391.210000000001,4,1,1,411
17852.0,24,11,114.34,1,3,4,134
17854.0,15,185,311.26,4,4,3,443
17855.0,17,372,208.97,4,4,4,444
17856.0,15,1,1418.0300000000004,1,4,2,142
17857.0,48,4,25301.54,1,2,1,121
17858.0,197,5,5140.66,1,1,1,111
17859.0,23,304,141.92,4,3,4,434
17860.0,52,368,226.45,4,2,4,424
17861.0,219,3,2097.88,1,1,1,111
17862.0,11,323,330.9,4,4,3,443
17863.0,148,59,3160.0,3,1,1,311
17864.0,90,12,554.8500000000001,1,2,3,123
17865.0,369,30,10524.220000000001,2,1,1,211
17866.0,9,142,329.65000000000003,3,4,3,343
17867.0,68,30,1157.8700000000001,2,2,2,222
17869.0,40,107,428.18000000000006,3,3,3,333
17870.0,270,2,1865.8899999999999,1,1,1,111
17871.0,10,204,155.9,4,4,4,444
17873.0,42,80,1719.5800000000002,3,2,1,321
17874.0,46,185,683.46,4,2,2,422
17877.0,12,170,237.61,4,4,4,444
17878.0,26,43,379.45,2,3,3,233
17879.0,6,173,178.52,4,4,4,444
17880.0,26,364,458.91999999999996,4,3,3,433
17881.0,8,304,133.35000000000002,4,4,4,444
17883.0,142,3,664.34,1,1,2,112
17884.0,113,3,695.07,1,1,2,112
17885.0,53,12,156.33999999999997,1,2,4,124
17886.0,102,31,869.2800000000002,2,1,2,212
17887.0,10,129,111.35,3,4,4,344
17888.0,65,21,716.0,2,2,2,222
17889.0,20,212,201.36999999999998,4,3,4,434
17890.0,91,322,586.8900000000001,4,2,3,423
17891.0,34,162,203.85999999999999,4,3,4,434
17892.0,28,56,244.09999999999997,3,3,4,334
17893.0,15,225,107.21000000000001,4,4,4,444
17894.0,191,71,1118.54,3,1,2,312
17895.0,15,44,95.45,2,4,4,244
17896.0,2,23,256.32,2,4,4,244
17897.0,108,172,541.8100000000001,4,1,3,413
17898.0,28,85,152.05999999999997,3,3,4,334
17899.0,31,159,154.55,4,3,4,434
17900.0,6,190,112.19999999999999,4,4,4,444
17901.0,19,29,110.38,2,3,4,234
17904.0,34,21,181.07,2,3,4,234
17905.0,33,71,798.99,3,3,2,332
17906.0,12,247,72.9,4,4,4,444
17908.0,54,373,232.03,4,2,4,424
17911.0,39,9,366.22999999999996,1,3,3,133
17912.0,37,310,310.06,4,3,3,433
17913.0,58,58,408.65,3,2,3,323
17914.0,75,3,329.35999999999996,1,2,3,123
17917.0,92,45,335.03000000000003,2,2,3,223
17919.0,23,88,1304.04,3,3,2,332
17920.0,664,4,4107.599999999999,1,1,1,111
17921.0,142,64,820.2299999999999,3,1,2,312
17923.0,1,282,207.50000000000003,4,4,4,444
17924.0,31,11,2962.500000000001,1,3,1,131
17925.0,1,372,244.08,4,4,4,444
17926.0,21,133,397.29,3,3,3,333
17928.0,22,45,184.45999999999998,2,3,4,234
17929.0,5,11,843.0,1,4,2,142
17930.0,39,35,1740.48,2,3,1,231
17931.0,65,134,408.36,3,2,3,323
17932.0,90,29,1331.5700000000002,2,2,2,222
17934.0,21,51,704.25,3,3,2,332
17935.0,28,138,142.89000000000001,3,3,4,334
17936.0,72,5,380.13,1,2,3,123
17937.0,43,8,4301.22,1,2,1,121
17939.0,12,159,99.14000000000001,4,4,4,444
17940.0,17,49,2152.1800000000003,2,4,1,241
17941.0,2,130,304.56,3,4,3,343
17942.0,2,7,77.50000000000003,1,4,4,144
17946.0,20,233,149.57999999999998,4,3,4,434
17947.0,9,37,176.67999999999998,2,4,4,244
17948.0,1,147,358.56000000000006,4,4,3,443
17949.0,69,1,58030.48,1,2,1,121
17950.0,71,72,482.2,3,2,3,323
17951.0,20,39,1008.5400000000002,2,3,2,232
17954.0,477,5,2314.13,1,1,1,111
17955.0,19,198,557.3000000000001,4,3,3,433
17956.0,1,249,12.75,4,4,4,444
17957.0,30,66,110.72,3,3,4,334
17958.0,7,116,508.46000000000004,3,4,3,343
17960.0,26,171,73.78,4,3,4,434
17961.0,249,21,1296.44,2,1,2,212
17962.0,34,142,102.41,3,3,4,334
17964.0,98,31,463.21,2,2,3,223
17965.0,325,37,2599.19,2,1,1,211
17966.0,68,37,1098.4299999999998,2,2,2,222
17967.0,42,371,112.27,4,2,4,424
17968.0,81,373,265.1,4,2,4,424
17969.0,14,166,228.19999999999996,4,4,4,444
17970.0,29,211,562.7900000000001,4,3,3,433
17972.0,30,241,135.19,4,3,4,434
17973.0,15,51,337.03999999999996,3,4,3,343
17974.0,165,24,703.99,2,1,2,212
17975.0,292,15,4479.96,1,1,1,111
17976.0,57,372,321.79,4,2,3,423
17977.0,21,29,288.14,2,3,4,234
17978.0,12,365,300.91999999999996,4,4,4,444
17979.0,137,35,729.01,2,1,2,212
17980.0,30,165,811.45,4,3,2,432
17984.0,48,145,152.68,4,2,4,424
17985.0,21,22,631.35,2,3,3,233
17986.0,1,56,20.8,3,4,4,344
17987.0,13,185,198.56999999999996,4,4,4,444
17988.0,38,11,201.12,1,3,4,134
17990.0,29,236,630.84,4,3,3,433
17991.0,5,225,93.35000000000001,4,4,4,444
17994.0,79,121,674.8900000000001,3,2,2,322
17995.0,2,281,76.1,4,4,4,444
17997.0,164,74,1962.4599999999998,3,1,1,311
17999.0,91,37,380.39,2,2,3,223
18001.0,57,12,415.13000000000005,1,2,3,123
18004.0,37,362,157.91999999999996,4,3,4,434
18005.0,53,3,226.46999999999994,1,2,4,124
18006.0,22,23,444.67999999999995,2,3,3,233
18008.0,30,70,2116.189999999999,3,3,1,331
18009.0,31,235,247.38999999999996,4,3,4,434
18010.0,14,256,174.79999999999998,4,4,4,444
18011.0,28,373,102.78999999999999,4,3,4,434
18013.0,31,155,187.28999999999996,4,3,4,434
18014.0,29,28,154.26999999999992,2,3,4,234
18015.0,46,4,120.02999999999999,1,2,4,124
18016.0,122,32,1477.66,2,1,2,212
18017.0,3,81,523.0,3,4,3,343
18018.0,29,108,122.14000000000001,3,3,4,334
18019.0,5,51,38.45,3,4,4,344
18022.0,164,35,612.72,2,1,3,213
18024.0,21,152,389.78,4,3,3,433
18027.0,21,98,115.31,3,3,4,334
18030.0,9,4,230.64999999999998,1,4,4,144
18032.0,5,334,73.5,4,4,4,444
18033.0,33,65,93.82000000000001,3,3,4,334
18034.0,110,21,418.68,2,1,3,213
18035.0,49,35,713.8900000000001,2,2,2,222
18036.0,94,32,403.1200000000001,2,2,3,223
18037.0,19,154,70.02000000000001,4,3,4,434
18040.0,19,19,357.2000000000001,2,3,3,233
18041.0,458,11,4097.37,1,1,1,111
18042.0,7,53,165.04999999999998,3,4,4,344
18043.0,115,24,529.2900000000001,2,1,3,213
18044.0,127,4,2088.6,1,1,1,111
18045.0,43,45,178.33999999999997,2,2,4,224
18048.0,7,203,172.29000000000002,4,4,4,444
18050.0,5,359,74.4,4,4,4,444
18053.0,20,70,300.02000000000004,3,3,4,334
18055.0,358,7,6761.340000000001,1,1,1,111
18056.0,19,288,363.65,4,3,3,433
18058.0,3,9,170.16,1,4,4,144
18059.0,19,23,306.46,2,3,3,233
18061.0,46,21,2119.4100000000003,2,2,1,221
18062.0,27,173,720.52,4,3,2,432
18064.0,7,133,814.0,3,4,2,342
18065.0,137,5,2392.83,1,1,1,111
18066.0,10,75,318.0,3,4,3,343
18067.0,37,40,396.3299999999999,2,3,3,233
18068.0,1,289,101.7,4,4,4,444
18069.0,457,26,2009.2399999999998,2,1,1,211
18071.0,25,257,452.99999999999994,4,3,3,433
18072.0,18,185,247.44,4,3,4,434
18073.0,72,114,3859.8200000000006,3,2,1,321
18074.0,13,373,489.6,4,4,3,443
18075.0,142,23,2611.7500000000005,2,1,1,211
18077.0,223,8,2584.41,1,1,1,111
18078.0,29,217,336.13,4,3,3,433
18079.0,123,45,3613.1499999999996,2,1,1,211
18080.0,2,18,1231.5,2,4,2,242
18081.0,17,36,343.45,2,4,3,243
18082.0,70,25,680.8400000000003,2,2,2,222
18084.0,1,16,90.48,1,4,4,144
18085.0,29,330,689.9500000000002,4,3,2,432
18086.0,7,274,101.34,4,4,4,444
18087.0,1,290,3202.92,4,4,1,441
18088.0,37,61,166.03000000000003,3,3,4,334
18092.0,89,2,9068.259999999998,1,2,1,121
18093.0,36,93,2106.5200000000004,3,3,1,331
18094.0,70,81,3017.3,3,2,1,321
18095.0,21,312,580.0500000000002,4,3,3,433
18096.0,196,11,849.06,1,1,2,112
18097.0,106,7,2662.4000000000005,1,1,1,111
18099.0,19,127,168.30999999999997,3,3,4,334
18101.0,40,11,222.40000000000003,1,3,4,134
18102.0,431,0,259657.3,1,1,1,111
18104.0,38,37,754.64,2,3,2,232
18105.0,18,37,113.48000000000003,2,3,4,234
